user_name,user_id,web,sex,time,play_time,score,comment,phone,huanle,dianzan,dianxia
夜雨声烦,5581986,https://www.taptap.com/user/5581986,gender-empty,2017-11-06 19:42:01,,5,1个半小时通关纪念碑谷2。等2等了很久了，也是期待很久了。2和1不同的是开发了双人通关方法而不是像1只有艾达和图腾。相比1来说，画面，脑洞，音乐以及剧情都有了很大的不同。尤其是在剧情方面，从头串到尾有了完整的剧情线（好吧其实是因为我1的剧情线没看懂）。前几关是母女共同过的，之后分开成为母线女线。剧情方面印象最深的关卡是“神圣之门”，母亲在那里看到了自己的母亲像现在的自己一样带她了解纪念碑谷的过去。画面方面印象最深刻的是纯黑白灰的颜色，背景是突然出现的几个很纯的颜色那一关，色彩的对比非常有视觉冲击力。倒数第二关的女儿线，四个方向三个场景的变换有点让人联想到1的“箱子”那一关。总的来说，18块钱，很值。,华为畅享5S,,,
SUMI,4300367,https://www.taptap.com/user/4300367,gender-empty,2017-11-07 12:14:24,,4,对这个游戏有点小失望了，难度实在是太低了，虽说降低难度是为了能让更多人参与其中，但是为何不设置简单、一般、困难 这些选项呢，这样做不两全其美吗？而且大部分玩家都是年轻人为主，虽说考虑到其他年龄人群的出发的是好的。剧情方面觉得少了点什么，如果多些小创意或者小剧情、小影片又或者有多种结局的情感线可以通关就更好啦。,魅蓝Note 5,,1,
堇敏,2196097,https://www.taptap.com/user/2196097,gender-empty,2017-11-07 19:17:25,,4,因为玩过不下5遍1，期待到爆棚等来了安卓版的2，半天通关。很不错的游戏。但是很不幸，他没能让我非常满意。相比1的手感，画风，逻辑，2显得弱了一些。可玩性差了一些。就好像所有的电视电影拍续集总是让人难以满意。总之，对于一百分的期待的话，他只能得70分吧。很少很少几乎不评价游戏的我，在花了17块买了自己的期待后现在表示有点失落。,vivo X7,,1,1
苍术,5598833,https://www.taptap.com/user/5598833,female,2017-11-07 19:23:20,,5,终于等到你，我心中最好的游戏，为纪念碑谷爆灯！emmmmm，怎么说，难度还是比前作降低了，但是情节和画面还是非常棒的，分线的设计很不错，该表达的都表达了，基本能达到我对续作的期盼吧，，，希望可以想前作那样有支线吧，，，希望支线能难一点，更有新意一点。,HTC HTC U-3w,,,
史莱姆酱,8491584,https://www.taptap.com/user/8491584,gender-empty,2017-11-06 21:20:35,,4,给个4星吧。个人感觉1比2的好玩些，难度方面1难一些而2真的过于简单。画面还是一样十分精美，多了和女儿互动，树和每章结局可以自己画图。至于腾讯代理，我是没啥关系，18块钱微信17.1个人感觉没dlc还是贵了一些（1和2价格是不是反了(๑°3°๑)）希望后续有补充dlc难度大点嘛，你们开发者说能和自己小孩玩，那也考虑考虑下我们呗，说不定小孩子通关了发现是个天才（滑稽(ಡωಡ) ）,华为P9,,3,
gxmdzz,156395,https://www.taptap.com/user/156395,gender-empty,2017-11-13 18:54:49,13分钟,4,内购？？？差评！游戏5星内购减一分,vivo Xplay5S,,,
Dr. Eivlys,2750356,https://www.taptap.com/user/2750356,male,2017-11-07 18:44:39,,5,早上7点入手，大概5个小时就通关了。延续了第一部的画风(废话)，剧情上依旧走的“虽然不是很懂但是就是感觉好温暖”的路线。比起第一部多了许多，比如3个汉化版本，立志把三个版本都通关；然后就是关尾的画圈圈，又一大玩法。,红米Note 4X,,,
易燃在此,15147527,https://www.taptap.com/user/15147527,gender-empty,2017-11-07 11:04:56,,5,纪恋碑谷2总的来说，延续了第一部的风格，依然有美妙的画面，和颇有诗意的语句，整个故事背景的设计，算是本作的一大亮点（虽然故事情节不算特别长）。在错觉的设计上并没有更加突出的创新，但不影响整体效果。要说缺点的话，关卡过于简单，价格偏贵，18元真的不太值。,华为 P10 青春版,,1,
仅此而已,15658893,https://www.taptap.com/user/15658893,gender-empty,2017-11-16 18:03:54,,5,难度没有原来的纪念碑谷1难，但增加了许多新的元素，画质和音效都没得说，希望还能有三。,小米 6,,,
。。。,4395093,https://www.taptap.com/user/4395093,gender-empty,2017-11-16 18:02:21,,5,最爱的游戏,,,,
别理我T_T,3543347,https://www.taptap.com/user/3543347,gender-empty,2017-11-07 10:30:46,,5,特别喜欢的一个游戏，因为1是玩的盗版，所以二一出来就下载了！内购关卡也立马付费了！玩法没什么变化，故事情节不一样了，难度和1差不多甚至好像简单了！玩过1的基本一个多小时就能通关。建议不要太急，慢点玩，还有就是要带耳机。,Xiaomi MI MAX 2,,1,
陆平骛,11064506,https://www.taptap.com/user/11064506,gender-empty,2017-11-17 17:30:11,,2,一星给纪念碑谷一的情怀，一星给故事。我十七块买完就开始后悔为什么花了十七块买了这个，还不如喝杯奶茶。真的差劲到让我觉得划不来。没有纪念碑谷一的复杂，也没有一的有内涵。要说起来，还是一的故事更好一点，深刻但是又能理解。……没什么好说的其实想给一星来着,OPPO R9,,,
道闲,11561124,https://www.taptap.com/user/11561124,gender-empty,2017-11-16 17:27:53,,5,给女儿玩的，她说好玩。,华为Mate 9,,,
手机用户8676323,8676323,https://www.taptap.com/user/8676323,gender-empty,2017-11-07 17:21:15,,5,纪念碑谷2算得上是神作，前提是如果没有1的话。等了它很久，通关后的第一个反应就是失望，2的画面很美没错，但是少了玩1时候的惊艳。1的关卡一环套着一环每次都能让我惊叹，但是2的关卡只能说是中规中矩。四星给游戏还有一星是给1的因为我想给它打一百星！！,OPPO R9s,,,
QQ用户10476583,10476583,https://www.taptap.com/user/10476583,gender-empty,2017-11-16 17:16:18,,5,很好的一款游戏，不同的角度不同的视觉效果,vivo Y67,,,
李思成,6050642,https://www.taptap.com/user/6050642,gender-empty,2017-11-07 17:07:34,,5,直说：没得一代那么惊艳，没得一代那么有趣，没得一代给我那么震撼和感动。但是，我™还是为了所谓的情怀掏18元。只求今后还要出后续作品的时候，实在做不到解密有趣和视觉冲击的时候，退一步选一样来着重表达下就行了。不过有个事实，2代倒是让不少新人知晓了1代的巅峰，这不1代又火了起来了。,小米手机4,,,
Rain☁,13274727,https://www.taptap.com/user/13274727,gender-empty,2017-11-07 17:04:30,,5,昨天刚出来就买了，晚上洗完澡躺床上打开。和前作一样的风格，画风细腻惊艳！让我欲罢不能！关卡难度确实比第一部要简单，和上一部比这部里面的树和流沙是新加入的，和整体融合的很好啊！前两周只要18，价格还是很亲民的！希望厂商再接再厉，还想玩后作~,小米手机5,,,
十指扣流年シ,2263506,https://www.taptap.com/user/2263506,gender-empty,2017-11-16 17:03:24,,5,有没有哪位dalao能把号给我玩玩|･ω･｀),,,,
哈喵hacat,1926922,https://www.taptap.com/user/1926922,male,2017-11-07 17:02:32,,5,泪点低的人别玩，泪点低的人别玩，泪点低的人别玩，重要的事情说三遍！！！每当我看见母女重逢的那一刻莫名想哭呢，玩到大结局还真哭了，上一次是春巫三大结局的时候哭死，这回又来个纪念碑谷2，唉，真他妈的哭死😂总体来说，这款游戏还是很不错的，活跃脑筋，祝，纪念碑谷2大卖！！！,Meizu M6,,,
冷月葬花魂,1356627,https://www.taptap.com/user/1356627,male,2017-11-07 16:55:52,,5,虽然我刚玩了三章但还是发表一下我的意见，场景和bgm真的好，就是可玩性没有劳拉GO那么强，无聊时候用来休闲还是不错的。游戏的视觉效果做的真的好，人眼的错觉往往让我们错误的认为这个是不是水平，可是你一但转动机关又会发现竟然那么吻合。,一加手机5,,,
阿拉垃圾君,411322,https://www.taptap.com/user/411322,male,2017-11-07 09:43:56,,4,哇，第三关崩塌时吓了一跳，还以为又要经历当初图腾被砸碎的恐惧，，，结尾画图好评还是原来的味道，BGM真心赞，还有续作也会继续支持的我要熬夜肝通关了，，――――――――――――――――――――肝完了来评论五星变四星，总的来说这作在剧情上给我的感受要比上一作好（看到女儿长大真开心），但关卡设计上却略显不足，或许是已经摸清了套路，感觉整体没什么难度，解密的乐趣少了很多而且关卡相较一代也没什么新意，作为一代的后续关卡更新也没有丝毫不妥，整体下来也就那棵树让我有点兴趣，另外还能看到图腾也挺开心的如果没有一代的话我肯定会打五星，但作为一个续作我认为谷2还是欠缺了一点，最后，这流程也太短了一点吧，一个多小时通关了是要闹那样啊混蛋,vivo xplay5,,,1
嘀哩哩哩哩,7420625,https://www.taptap.com/user/7420625,gender-empty,2017-11-06 16:50:13,,5,很棒，一共14章节，从第三章开始收费，可以先体验一下，满意再付费。看到很多因为收费打一星的，非常无耻了，官方宣传一直都是说收费的，现在还跑过来说骗钱？  第一部是很久前玩的了，记忆不深，世界观记不清了。但是画面确实很好看，色调很舒服。剧情重点从紫帽逐渐发展到小红帽，一开始红帽只能紧紧跟在紫帽身后，到红帽独自做任务，最后两人一起完成，第三部主角会不会只有红帽？至于没有第一部难，从方块树那里，还有其他很多地方，感觉官方可以设置的更难，也许是为了更广的受众吧。                                                                                                      很喜欢方块树的设定，在我看来，这18块很值。                        希望那些白嫖，做事不要太过分。,,,,
QQ用户16104006,16104006,https://www.taptap.com/user/16104006,gender-empty,2017-11-16 16:43:44,,5,确实难度比不上一，但是剧情很好，不知不觉中牵挂着她们的分离和再聚，最后的玩者福利很好，能自己设计徽。,,,,
土星,15850164,https://www.taptap.com/user/15850164,gender-empty,2017-11-16 09:23:49,,4,纪念碑谷1花了很长时间才通关，还存了特别久，大概半年多吧，内存不足才删的。换新手机后刚好2出来了，同样买了正版，可是，原谅我无法接受2的难度和深度，它依然很优秀，只是远不如1。,华为 荣耀Note 8,,1,
权舒平,8220555,https://www.taptap.com/user/8220555,gender-empty,2017-11-16 16:32:31,,5,好玩，好看，好听，好内涵！,vivo Y31,,,
凌啊凌啊,1318676,https://www.taptap.com/user/1318676,gender-empty,2017-11-07 16:19:38,,5,通关了，音乐和画面我都很喜欢，就是感觉没有一作有难度了，可以自己画结束的符阵很棒，虽然我感觉我自己画的十分的丑，十八块关卡没有一作的多，还是希望以后可以出dlc，总体来说，我很喜欢这个游戏，随便截图都可以当手机壁纸（虽然我不会去用23333）,小米手机5,,,
李沐风,4432896,https://www.taptap.com/user/4432896,gender-empty,2017-11-07 15:55:44,,5,我看有人吐槽2比1简单了，我感觉你们都没搞懂设计师的用心，不是她输了。只是想降低难度给父母和孩子一个能一起玩的游戏罢了，高龄父母或者低龄儿童能玩多难的游戏？你还是没有找准2的游戏初衷，不是给我们这样的人玩的，2注重的是游戏中，还有现实中的亲情。我姐和她5岁的女儿一起玩的，她说这款游戏直接拉近了母女俩的感情，不低俗，不耗脑，真正的巩固亲情，,华为荣耀7i,1,,
ShizukaYY,3952774,https://www.taptap.com/user/3952774,gender-empty,2017-11-07 16:02:55,,5,五星没的说，自从三年前1通关后就一直非常期待2，画风还是一如既往的唯美。个人感觉关卡比1简单些，很快就通关了，最喜欢的还是每关最后可以自己描绘图案那块儿，感觉自己随随便便画出来的图案都好美。故事但是故事情节上个人还是偏爱1的剧情，感觉2的剧情没有吸引我的地方，虽然是母爱的主题。,三星 Galaxy C7,,,
